person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Мещанский Александр Аркадьевич,Супруг(а),https://declarator.org/person/64549,Управление делами Президента,федеральный орган,Генеральный директор ФГБУ Комбинат питания Кремлевский,2017,Квартира,185.3,Совместная собственность
Мещанский Александр Аркадьевич,декларант,https://declarator.org/person/64549,Управление делами Президента,федеральный орган,Генеральный директор ФГБУ Комбинат питания Кремлевский,2017,Квартира,185.3,Совместная собственность
Тюменцев Евгений Михайлович,Супруг(а),https://declarator.org/person/127781,"ЦФО Центральное управление Федеральной службы по экологическому, технологическому и атомному надзору",федеральный орган,Заместитель руководителя Центрального управления Ростехнадзора,2017,Квартира,44.0,Индивидуальная
Ишмухаметов Айдар Айратович,декларант,https://declarator.org/person/128999,Федеральное агентство научных организаций,федеральный орган,ФГБНУ Федеральный научный центр исследований и разработки иммунобиологических препаратов имени М.П. Чумакова РАН,2017,Квартира,74.8,Совместная собственность
Ишмухаметов Айдар Айратович,Супруг(а),https://declarator.org/person/128999,Федеральное агентство научных организаций,федеральный орган,ФГБНУ Федеральный научный центр исследований и разработки иммунобиологических препаратов имени М.П. Чумакова РАН,2017,Квартира,74.8,Совместная собственность
Елисеев А.В.,Ребенок,https://declarator.org/office/966?active-tab=year-2017,Банк развития и внешнеэкономической деятельности (Внешэкономбанк),федеральный орган,заместитель Представителя Внешэкономбанка,2017,Квартира,180.0,В пользовании
Елисеев А.В.,Ребенок,https://declarator.org/office/966?active-tab=year-2017,Банк развития и внешнеэкономической деятельности (Внешэкономбанк),федеральный орган,заместитель Представителя Внешэкономбанка,2017,Квартира,180.0,В пользовании
Елисеев А.В.,декларант,https://declarator.org/office/966?active-tab=year-2017,Банк развития и внешнеэкономической деятельности (Внешэкономбанк),федеральный орган,заместитель Представителя Внешэкономбанка,2017,Квартира,180.0,В пользовании
Елисеев А.В.,Супруг(а),https://declarator.org/office/966?active-tab=year-2017,Банк развития и внешнеэкономической деятельности (Внешэкономбанк),федеральный орган,заместитель Представителя Внешэкономбанка,2017,Квартира,180.0,В пользовании
Маммаева И А,декларант,https://declarator.org/person/1122538,Краснодар - городской округ,Краснодарский край,"Депутат городской Думы Краснодара, осуществляющий свои полномочия на непостоянной основе",2017,Квартира,84.4,Долевая собственность
Маммаева И А,декларант,https://declarator.org/person/1122538,Краснодар - городской округ,Краснодарский край,"Депутат городской Думы Краснодара, осуществляющий свои полномочия на непостоянной основе",2017,Квартира,84.4,Долевая собственность
Минниханов Рустам Нургалиевич,Супруг(а),https://declarator.org/person/423,Глава республики Татарстан,Республика Татарстан,Президент Республики Татарстан,2016,Квартира,222.2,Индивидуальная
Минниханов Рустам Нургалиевич,Супруг(а),https://declarator.org/person/423,Глава республики Татарстан,Республика Татарстан,Президент Республики Татарстан,2016,Гараж,1.0,Индивидуальная
Ахматханов Арби А.,декларант,https://declarator.org/person/42099,Федеральный фонд обязательного медицинского страхования,федеральный орган,Заместитель начальника управления,2016,Квартира,145.86,Индивидуальная
Ахматханов Арби А.,Супруг(а),https://declarator.org/person/42099,Федеральный фонд обязательного медицинского страхования,федеральный орган,Заместитель начальника управления,2016,Квартира,155.8,Индивидуальная
Маммаева И А,декларант,https://declarator.org/person/1122539,Краснодар - городской округ,Краснодарский край,"Депутат на непостоянной основе Секретарь комитета по собственности, приватизации, землеустройству, градостроительной и архитектурной деятельности",2016,Квартира,84.36,Долевая собственность
Маммаева И А,декларант,https://declarator.org/person/1122539,Краснодар - городской округ,Краснодарский край,"Депутат на непостоянной основе Секретарь комитета по собственности, приватизации, землеустройству, градостроительной и архитектурной деятельности",2016,Квартира,84.36,Долевая собственность
Ахматханов А.А.,Супруг(а),https://declarator.org/office/975?active-tab=year-2016,Федеральный фонд обязательного медицинского страхования,федеральный орган,Заместитель начальника управления,2016,Квартира,155.8,Индивидуальная
Ахматханов А.А.,декларант,https://declarator.org/office/975?active-tab=year-2016,Федеральный фонд обязательного медицинского страхования,федеральный орган,Заместитель начальника управления,2016,Квартира,145.86,Индивидуальная
Минниханов Рустам Нургалиевич,Супруг(а),https://declarator.org/person/423,Глава республики Татарстан,Республика Татарстан,Президент Республики Татарстан,2015,Гараж,1.0,Индивидуальная
Минниханов Рустам Нургалиевич,Супруг(а),https://declarator.org/person/423,Глава республики Татарстан,Республика Татарстан,Президент Республики Татарстан,2015,Квартира,222.2,Индивидуальная
Боженова Ольга Владимировна,Супруг(а),https://declarator.org/person/12226,Дума Астраханской области,Астраханская область,Депутат думы Астраханской области пятого созыва,2015,Квартира,60.75,Индивидуальная
Шабанова Мунира Растямовна,декларант,https://declarator.org/person/12274,Дума Астраханской области,Астраханская область,Депутат думы Астраханской области пятого созыва,2015,Квартира,60.75,Индивидуальная
Осколков Андрей Эдуардович,декларант,https://declarator.org/person/14952,Государственный Совет Удмуртской Республики,Удмуртская республика,Депутат государственного совета Удмуртской Республики пятого созыва,2015,Квартира,235.6,Индивидуальная
Панова И.А.,декларант,https://declarator.org/office/2188?active-tab=year-2015,Краснодар - городской округ,Краснодарский край,"заместителем директора по аналитической работе ООО «СП Плюс» Медицинский центр», депутат городской Думы Краснодара, осуществляющий свои полномочия на непостоянной основе",2015,Квартира,84.36,Долевая собственность
Ахматханов А.А.,Супруг(а),https://declarator.org/office/975?active-tab=year-2015,Федеральный фонд обязательного медицинского страхования,федеральный орган,Советник,2015,Квартира,155.8,Индивидуальная
Ахматханов А.А.,декларант,https://declarator.org/office/975?active-tab=year-2015,Федеральный фонд обязательного медицинского страхования,федеральный орган,Советник,2015,Квартира,145.86,Индивидуальная
